osm_id,osm_way_id,name,type,aeroway,amenity,admin_leve,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags
,"1222159609",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""80"",""addr:street""=>""Pemimpin Place"""
,"1222159610",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159611",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""76"",""addr:street""=>""Pemimpin Place"""
,"1222159612",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159613",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""72"",""addr:street""=>""Pemimpin Place"""
,"1222159614",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159615",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""68"",""addr:street""=>""Pemimpin Place"""
,"1222159616",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159617",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""64"",""addr:street""=>""Pemimpin Place"""
,"1222159618",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159619",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""100"",""addr:street""=>""Pemimpin Place"""
,"1222159620",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159621",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""96"",""addr:street""=>""Pemimpin Place"""
,"1222159622",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159623",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""92"",""addr:street""=>""Pemimpin Place"""
,"1222159624",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159625",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""88"",""addr:street""=>""Pemimpin Place"""
,"1222159626",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159627",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""84"",""addr:street""=>""Pemimpin Place"""
,"1222159628",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159629",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""116"",""addr:street""=>""Pemimpin Place"""
,"1222159630",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159631",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""112"",""addr:street""=>""Pemimpin Place"""
,"1222159632",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159633",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""108"",""addr:street""=>""Pemimpin Place"""
,"1222159634",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Place"""
,"1222159635",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""104"",""addr:street""=>""Pemimpin Place"""
,"1222166292",,,,,,,,,,,,,,,,,wood,,,,,,
,"1222166293",,,,,,,,industrial,,,,,,,,,,,,,,,
,"1222166294",,,,,,,,industrial,,,,,,,,,,,,,,,
,"1222166295",,,,,,,,industrial,,,,,,,,,,,,,,,
,"1222166296",,,,,,,,industrial,,,,,,,,,,,,,,,
,"1222166297",,,,,,,,industrial,,,,,,,,,,,,,,,
,"1222166298",,,,,,,,industrial,,,,,,,,,,,,,,,
,"1222166299",,,,,,,,industrial,,,,,,,,,,,,,,,
,"1222166300",,,,,,,,,,,,,industrial,,,,,,,,,,
,"1222166303",,,,,,,,industrial,,,,,,,,,,,,,,,
,"1222166306",,,,parking,,,,,,,,,,,,,,,,,,,
,"1222166308",,,,,,,,industrial,,,,,,,,,,,,,,,
,"1222166309",,,,,,,,industrial,,,,,,,,,,,,,,,
,"1222166310",,,,parking,,,,,,,,,,,,,,,,,,,
,"1222166311",,,,,,,,yes,,,,,,,,,,security,,,,,"""layer""=>""1"""
,"1222169002",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""68"",""addr:street""=>""Pemimpin Terrace"""
,"1222169003",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169004",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""72"",""addr:street""=>""Pemimpin Terrace"""
,"1222169005",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169006",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""76"",""addr:street""=>""Pemimpin Terrace"""
,"1222169007",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169008",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169009",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""80"",""addr:street""=>""Pemimpin Terrace"""
,"1222169010",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""84"",""addr:street""=>""Pemimpin Terrace"""
,"1222169011",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169012",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""88"",""addr:street""=>""Pemimpin Terrace"""
,"1222169013",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169014",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""92"",""addr:street""=>""Pemimpin Terrace"""
,"1222169015",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169016",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""96"",""addr:street""=>""Pemimpin Terrace"""
,"1222169017",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169018",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169019",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""100"",""addr:street""=>""Pemimpin Terrace"""
,"1222169020",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""104"",""addr:street""=>""Pemimpin Terrace"""
,"1222169021",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""106"",""addr:street""=>""Pemimpin Terrace"""
,"1222169022",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169023",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""56"",""addr:street""=>""Pemimpin Terrace"""
,"1222169024",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169025",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1222169026",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""60"",""addr:street""=>""Pemimpin Terrace"""
,"1222169027",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""64"",""addr:street""=>""Pemimpin Terrace"""
,"1222169028",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:street""=>""Pemimpin Terrace"""
,"1223128849",,,,,,,,yes,,,,,,,,,,,,,,,
,"1223128857",,,,parking,,,,,,,,,,,,,,,,,,,"""parking""=>""surface"""
,"1223128859",,,,,,,,,,,,,grass,,,,,,,,,,
,"1223128860",,,,,,,,yes,,,,,,,,,,,,,,,
,"1223676450",,,,,,,,,,,,,industrial,,,,,,,,,,
,"1225483447",,,,,,,,,,,,,,playground,,,,,,,,,
,"1225483448",,,,,,,,,,,,,,fitness_station,,,,,,,fitness,,
,"1225483449",,,,parking,,,,,,,,,,,,,,,,,,,"""parking""=>""surface"""
,"1225483450",,,,,,,,roof,,,,,,,,,,,,,,,"""building:levels""=>""1"",""layer""=>""1"""
,"1225938764",,,,,,,,,,,,,,fitness_station,,,,,,,fitness,,
,"1225938765",,,,,,,,,,,,,,fitness_station,,,,,,,fitness,,
,"1225938766",,,,,,,,,,,,,,fitness_station,,,,,,,fitness,,
,"1225938767",,,,,,,,,,,,,,playground,,,,,,,,,
,"1225938768",,,,,,,,,,,,,,playground,,,,,,,,,
,"1225938769",,,,,,,,,,,,,,playground,,,,,,,,,
,"1225938770",,,,,,,,,,,,,,pitch,,,,,,,basketball,,
,"1225938774",,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""132B"",""addr:postcode""=>""322132"",""addr:street""=>""Jalan Tenteram"",""building:levels""=>""30"""
,"1225938775",,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""131B"",""addr:postcode""=>""322131"",""addr:street""=>""Jalan Tenteram"",""building:levels""=>""31"""
,"1225938776",,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""132A"",""addr:postcode""=>""321132"",""addr:street""=>""Jalan Tenteram"",""building:levels""=>""30"""
,"1225938777",,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""131A"",""addr:postcode""=>""321131"",""addr:street""=>""Jalan Tenteram"""
,"1225938778",,,,shelter,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""131"",""addr:postcode""=>""320131"",""addr:street""=>""Jalan Tenteram"",""building:levels""=>""1"",""shelter_type""=>""pavilion"""
,"1225938779",,,,shelter,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""133"",""addr:postcode""=>""320133"",""addr:street""=>""Jalan Tenteram"",""building:levels""=>""1"",""shelter_type""=>""pavilion"""
,"1225938780",,,,parking,,,,garage,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""132"",""addr:postcode""=>""320132"",""addr:street""=>""Jalan Tenteram"",""building:levels""=>""7"",""parking""=>""multi-storey"",""roof:levels""=>""1"",""roof:material""=>""grass"",""roof:shape""=>""flat"""
,"1225938781",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""134"",""addr:postcode""=>""320134"",""addr:street""=>""Jalan Tenteram"",""building:levels""=>""1"",""power""=>""substation"""
,"1225938782",,,,,,,,,,,,,construction,construction,,,,,,,,,"""construction""=>""park"""
,"1225938786",,,,,,,,,,,,,,fitness_station,,,,,,,fitness,,
,"1225938787",,,,,,,,,,,,,,fitness_station,,,,,,,fitness,,
,"1225938788",,,,,,,,,,,,,,playground,,,,,,,,,
,"1225938802",,,,,,,,,,,,,,playground,,,,,,,,,
,"1226364546",,,,shelter,,,,yes,,,,,,,,,,,,,,,
,"1226985370",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""7C"",""addr:street""=>""Bright Hill Crescent"",""building:levels""=>""2"",""house""=>""terrace"""
,"1226985371",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""7D"",""addr:street""=>""Bright Hill Crescent"",""building:levels""=>""2"",""house""=>""terrace"""
,"1226985372",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""7F"",""addr:street""=>""Bright Hill Crescent"",""building:levels""=>""2"",""house""=>""terrace"""
,"1226985373",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""7E"",""addr:street""=>""Bright Hill Crescent"",""building:levels""=>""2"",""house""=>""terrace"""
,"1226985374",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""7B"",""addr:street""=>""Bright Hill Crescent"",""building:levels""=>""2"",""house""=>""terrace"""
,"1226985375",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""7A"",""addr:street""=>""Bright Hill Crescent"",""building:levels""=>""2"",""house""=>""terrace"""
,"1226985378",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""13D"",""addr:street""=>""Bright Hill Crescent"",""building:levels""=>""2"",""house""=>""terrace"""
,"1226985379",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""13E"",""addr:street""=>""Bright Hill Crescent"",""building:levels""=>""2"",""house""=>""terrace"""
,"1226985380",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""13"",""addr:street""=>""Bright Hill Crescent"",""building:levels""=>""2"",""house""=>""terrace"""
,"1226985381",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""13A"",""addr:street""=>""Bright Hill Crescent"",""building:levels""=>""2"",""house""=>""terrace"""
,"1226985382",,,,,,,,,,,,,grass,,,,,,,,,,
,"1229241078",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""23"",""addr:street""=>""Crowhurst Drive"",""house""=>""terrace"""
,"1229241079",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""21"",""addr:street""=>""Crowhurst Drive"",""house""=>""terrace"""
,"1229241080",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""19"",""addr:street""=>""Crowhurst Drive"",""house""=>""terrace"""
,"1229241081",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""17"",""addr:street""=>""Crowhurst Drive"",""house""=>""terrace"""
,"1229241082",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""15"",""addr:street""=>""Crowhurst Drive"",""house""=>""terrace"""
,"1229241083",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""11"",""addr:street""=>""Crowhurst Drive"",""house""=>""terrace"""
,"1229241084",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""9"",""addr:street""=>""Crowhurst Drive"",""house""=>""terrace"""
,"1229241085",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""7"",""addr:street""=>""Crowhurst Drive"",""house""=>""terrace"""
,"1229241086",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""5"",""addr:street""=>""Crowhurst Drive"",""house""=>""terrace"""
,"1229241087",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""3"",""addr:street""=>""Crowhurst Drive"",""house""=>""terrace"""
,"1229241088",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""1"",""addr:street""=>""Crowhurst Drive"",""house""=>""terrace"""
,"1229242968",Brighton View,,,,,fence,,,,,,,residential,,,,,,,,,,
,"1229242969",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"1229665185",WALRAVEN PTE. LTD.,,,,,,,industrial,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""160"",""addr:street""=>""Kallang Way #01-03/04/05/06"",""website""=>""https://www.walraven.com/sg/"""
,"1231919221",,,,,,,,,,,,,construction,,,,,,,,,,
,"1235468625",,,,,,,,,,,,,,pitch,,,,,,,soccer,,"""access""=>""private"""
,"1235468626",,,,,,,,guardhouse,,,,,,,,,,,,,,,
,"1235791967",,,,,,,,,,,,,construction,,,,,,,,,,
,"1237678616",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:street""=>""Bloxhome Drive"""
,"1237678617",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:street""=>""Bloxhome Drive"""
,"1237678618",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:street""=>""Bloxhome Drive"""
,"1237678619",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:street""=>""Bloxhome Drive"""
,"1237678623",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:street""=>""Bloxhome Drive"""
,"1237678624",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:street""=>""Bloxhome Drive"""
,"1237678625",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:street""=>""Bloxhome Drive"""
,"1237678626",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:street""=>""Bloxhome Drive"""
,"1237678627",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:street""=>""Bloxhome Drive"""
,"1237678628",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:street""=>""Bloxhome Drive"""
,"1240347889",,,,,,,,,,,,,,swimming_pool,,,,,,,,,"""access""=>""private"""
,"1240352437",,,,parking,,,,,,,,,,,,,,,,,,,"""access""=>""private"",""covered""=>""no"",""fee""=>""no"",""surface""=>""asphalt"""
,"1240432144",,,,,,,,,,,,,,,,,wood,,,,,,"""leaf_cycle""=>""evergreen"""
,"1241982432",,,,shelter,,,,roof,,,,,,,,,,,,,,,
,"1244942660",,,,,,,,,,,,,construction,,,,,,,,,,
,"1247470292",,,,,,,,,,,,,,pitch,,,,,,,basketball,,"""access""=>""permissive"",""surface""=>""concrete"""
,"1247471847",,,,,,,,,,,,,,playground,,,,,,,,,"""access""=>""permissive"",""max_age""=>""12"",""playground:theme""=>""playground"",""surface""=>""paved"""
,"1247513809",,,,,,,,,,,,,,playground,,,,,,,,,"""access""=>""permissive"",""operator""=>""The Scala Management"",""surface""=>""gravel"""
,"1247514748",Sky Park,,,,,,,,,,,,,park,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""134"",""addr:street""=>""Serangoon Avenue 3"",""opening_hours""=>""24/7"""
,"1247514836",Sky Park,,,,,,,,,,,,,park,,,,,,,,,"""operator""=>""The Scala"""
,"1249922562",,,,shelter,,,,construction,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""28"",""addr:postcode""=>""570028"",""addr:street""=>""Sin Ming Road"",""building:levels""=>""1"",""construction""=>""roof"",""shelter_type""=>""pavilion"""
,"1249922563",,,,shelter,,,,construction,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""29"",""addr:postcode""=>""570029"",""addr:street""=>""Sin Ming Road"",""building:levels""=>""1"",""construction""=>""roof"",""shelter_type""=>""pavilion"""
,"1249922564",,,,,,,,construction,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""28B"",""addr:postcode""=>""572028"",""addr:street""=>""Sin Ming Road"",""building:levels""=>""22"",""construction""=>""residential"""
,"1249922565",,,,,,,,construction,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""27A"",""addr:postcode""=>""571027"",""addr:street""=>""Sin Ming Road"",""building:levels""=>""27"",""construction""=>""residential"""
,"1249922566",,,,,,,,construction,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""29A"",""addr:postcode""=>""571029"",""addr:street""=>""Sin Ming Road"",""building:levels""=>""27"",""construction""=>""residential"""
,"1249922567",,,,,,,,construction,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""28A"",""addr:postcode""=>""571028"",""addr:street""=>""Sin Ming Road"",""construction""=>""residential"""
,"1249922572",,,,,,,,construction,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""31A"",""addr:postcode""=>""571031"",""addr:street""=>""Sin Ming Road"",""construction""=>""residential"""
,"1249922574",,,,parking,,,,,,,,,,,,,,,,,,,"""building:levels""=>""7"",""building:part""=>""yes"",""parking""=>""multi-storey"",""roof:levels""=>""1"",""roof:material""=>""grass"",""roof:shape""=>""flat"""
,"1249922575",,,,,,,,construction,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""27"",""addr:postcode""=>""570027"",""addr:street""=>""Sin Ming Road"",""construction""=>""parking"""
,"1249922576",,,,,,,,construction,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""31"",""addr:postcode""=>""570031"",""addr:street""=>""Sin Ming Road"",""building:levels""=>""2"",""construction""=>""community"",""roof:levels""=>""1"",""roof:material""=>""grass"",""roof:shape""=>""flat"""
,"1249922577",,,,,,,,construction,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""30"",""addr:postcode""=>""570030"",""addr:street""=>""Sin Ming Road"",""building:levels""=>""1"",""construction""=>""substation"""
,"1254624221",,,,parking,,,,,,,,,,,,,,,,,,,"""access""=>""yes"",""fee""=>""yes"",""parking""=>""surface"""
,"1254624225",,,,,,,,industrial,,,,,,,,,,,,,,,
,"1263816927",,,,,,,,apartments,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""2"",""addr:street""=>""Sinaran Drive"",""building:levels""=>""36"""
,"1263816928",,,,,,,,apartments,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""6"",""addr:street""=>""Sinaran Drive"",""building:levels""=>""36"""
,"1263816929",,,,,,,,,,,,,,pitch,,,,,,,tennis,,
,"1263816930",,,,,,,,yes,,,,,,,,,,,,,,,
,"1264533451",,,,,,,,,,,,,religious,,,,,,,,,,"""religion""=>""sikh"""
,"1264547596",,,,,,,,,,,,,,playground,,,,,,,,,
,"1264547597",,,,,,,,,,,,,,playground,,,,,,,,,
,"1264547598",,,,,,,,,,,,,,fitness_station,,,,,,,fitness,,
,"1264547599",,,,,,,,,,,,,,fitness_station,,,,,,,fitness,,
,"1265413857",,,,shelter,,,,roof,,,,,,,,,,,,,,,"""shelter_type""=>""gazebo"""
,"1276700399",Basketball Court,,,,,,,,,,,,,pitch,,,,,,,basketball,,"""access""=>""permissive"",""hoops""=>""1"",""surface""=>""paved"""
,"1281717064",,,,parking,,,,,,,,,,,,,,,,,,,"""parking""=>""surface"""
,"1281717069",,,,,,,,,,,,,grass,,,,,,,,,,
,"1281717072",,,,,,,,,,,,,grass,,,,,,,,,,
,"1284655990",,,,parking,,,,,,,,,,,,,,,,,,,"""access""=>""private"",""covered""=>""no"",""parking""=>""surface"",""surface""=>""asphalt"""
,"1284655991",,,,,,,,yes,,,,,,,,,,,,,,,
,"1285554995",,,,parking,,,,,,,,,,,,,,,,,,,"""parking""=>""surface"""
,"1285554996",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""94"",""addr:street""=>""Saint Francis Road"""
,"1285554997",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""96"",""addr:street""=>""Saint Francis Road"""
,"1285554998",,,,parking,,,,,,,,,,,,,,,,,,,"""parking""=>""surface"""
,"1286187572",Space 18,,,,,,,industrial,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""18"",""addr:postcode""=>""328779"",""addr:street""=>""Lorong Ampas"",""building:levels""=>""6"""
,"1286187573",,,,,,wall,,,,,,,religious,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""12"",""addr:postcode""=>""329515"",""addr:street""=>""Jalan Ampas"""
,"1286187574",National Kidney Foundation Dialysis Centre,,,hospital,,,,,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""81"",""addr:postcode""=>""328836"",""addr:street""=>""Kim Keat Road"",""alt_name""=>""NKF Centre"",""emergency""=>""no"",""healthcare""=>""hospital"",""name:zh""=>""全国肾脏基金会洗肾中心"",""website""=>""https://ww"
,"1286200860",,,,,,,,,,,,,,fitness_station,,,,,,,fitness,,
,"1286200861",,,,,,,,,,,,,,fitness_station,,,,,,,fitness,,
,"1286200862",,,,,,,,,,,,,,playground,,,,,,,,,
,"1286200863",,,,,,,,,,,,,,fitness_station,,,,,,,fitness,,
,"1286200864",,,,,,,,,,,,,,playground,,,,,,,,,
,"1286200865",,,,,,,,construction,,,,,,,,,,,,,,,"""building:levels""=>""1"",""construction""=>""substation"",""power""=>""substation"""
,"1286200880",,,,shelter,,,,construction,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""128"",""addr:postcode""=>""320128"",""addr:street""=>""Jalan Rajah"",""building:levels""=>""1"",""construction""=>""roof"",""shelter_type""=>""pavilion"""
